time_step,state,pattern,mapped_prev,mapped_current,mapped_next,status,mapped_to,levenshtein_distance,transition_prev_cur,prob_prev_cur,transition_cur_next,prob_cur_next,probability,confidence_score,decision
810,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
811,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
812,cccb,ccbc,cccb,ccbc,cbcc,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcc,0.620253164556962,0.23002766367675412,0.23002766367675412,normal
813,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
814,cbcc,bccc,cbcc,bccc,cccb,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccb,0.29333333333333333,0.20683760683760685,0.20683760683760685,normal
815,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
816,cccb,ccbb,cccb,ccbb,cbbc,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbc,0.2916666666666667,0.15259381898454746,0.15259381898454746,normal
817,ccbb,cbbc,ccbb,cbbc,bbcc,seen,,,ccbb -> cbbc,0.2916666666666667,cbbc -> bbcc,0.6226415094339622,0.18160377358490568,0.18160377358490568,normal
818,cbbc,bbcc,cbbc,bbcc,bccc,seen,,,cbbc -> bbcc,0.6226415094339622,bbcc -> bccc,0.6451612903225806,0.40170419963481435,0.40170419963481435,normal
819,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
820,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
821,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
822,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
823,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
824,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
825,ccbb,cbbb,ccbb,cbbb,bbbb,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbb,0.5104166666666666,0.26796875,0.26796875,normal
826,cbbb,bbbb,cbbb,bbbb,bbbc,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbc,0.1946564885496183,0.09935591603053434,0.09935591603053434,anomaly
827,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
828,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
829,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
830,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
831,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
832,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
833,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
834,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
835,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
836,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
837,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
838,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
839,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
840,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
841,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
842,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
843,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
844,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
845,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
846,cccb,ccbb,cccb,ccbb,cbba,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbba,0.18333333333333332,0.09591611479028697,0.09591611479028697,anomaly
847,ccbb,cbba,ccbb,cbba,bbaa,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbaa,0.44,0.08066666666666666,0.08066666666666666,anomaly
848,cbba,bbaa,cbba,bbaa,baaa,seen,,,cbba -> bbaa,0.44,bbaa -> baaa,0.660377358490566,0.29056603773584905,0.29056603773584905,normal
849,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
850,baaa,aaaa,baaa,aaaa,aaaa,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaaa,0.8593974175035868,0.608478463487941,0.608478463487941,normal
851,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
852,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
853,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
854,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
855,aaaa,aaaa,aaaa,aaaa,aaab,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaab,0.13055954088952654,0.11220253227091305,0.11220253227091305,normal
856,aaaa,aaab,aaaa,aaab,aabb,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aabb,0.5230769230769231,0.06829268292682927,0.06829268292682927,anomaly
857,aaab,aabb,aaab,aabb,abbc,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbc,0.1346153846153846,0.07041420118343196,0.07041420118343196,anomaly
858,aabb,abbc,aabb,abbc,bbcb,seen,,,aabb -> abbc,0.1346153846153846,abbc -> bbcb,0.47058823529411764,0.06334841628959276,0.06334841628959276,anomaly
859,abbc,bbcb,abbc,bbcb,bcbb,seen,,,abbc -> bbcb,0.47058823529411764,bbcb -> bcbb,0.5967741935483871,0.2808349146110057,0.2808349146110057,normal
860,bbcb,bcbb,bbcb,bcbb,cbbb,seen,,,bbcb -> bcbb,0.5967741935483871,bcbb -> cbbb,0.44285714285714284,0.2642857142857143,0.2642857142857143,normal
861,bcbb,cbbb,bcbb,cbbb,bbbb,seen,,,bcbb -> cbbb,0.44285714285714284,cbbb -> bbbb,0.5104166666666666,0.22604166666666664,0.22604166666666664,normal
862,cbbb,bbbb,cbbb,bbbb,bbba,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbba,0.20229007633587787,0.10325222646310432,0.10325222646310432,normal
863,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
864,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
865,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
866,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
867,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
868,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
869,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
870,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
871,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
872,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
873,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
874,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
875,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
876,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
877,bbaa,baab,bbaa,baab,aaba,seen,,,bbaa -> baab,0.29245283018867924,baab -> aaba,0.23636363636363636,0.06912521440823327,0.06912521440823327,anomaly
878,baab,aaba,baab,aaba,abab,seen,,,baab -> aaba,0.23636363636363636,aaba -> abab,0.19117647058823528,0.045187165775401064,0.045187165775401064,anomaly
879,aaba,abab,aaba,abab,babc,seen,,,aaba -> abab,0.19117647058823528,abab -> babc,0.1388888888888889,0.026552287581699346,0.026552287581699346,anomaly
880,abab,babc,abab,babc,abca,seen,,,abab -> babc,0.1388888888888889,babc -> abca,0.03571428571428571,0.00496031746031746,0.00496031746031746,anomaly
881,babc,abca,babc,abca,bcaa,seen,,,babc -> abca,0.03571428571428571,abca -> bcaa,0.5,0.017857142857142856,0.017857142857142856,anomaly
882,abca,bcaa,abca,bcaa,caab,seen,,,abca -> bcaa,0.5,bcaa -> caab,0.4,0.2,0.2,normal
883,bcaa,caab,bcaa,caab,aabb,seen,,,bcaa -> caab,0.4,caab -> aabb,0.5,0.2,0.2,normal
884,caab,aabb,caab,aabb,abba,seen,,,caab -> aabb,0.5,aabb -> abba,0.3076923076923077,0.15384615384615385,0.15384615384615385,normal
885,aabb,abba,aabb,abba,bbaa,seen,,,aabb -> abba,0.3076923076923077,abba -> bbaa,0.673469387755102,0.20722135007849293,0.20722135007849293,normal
886,abba,bbaa,abba,bbaa,baaa,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baaa,0.660377358490566,0.444743935309973,0.444743935309973,normal
887,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
888,baaa,aaaa,baaa,aaaa,aaaa,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaaa,0.8593974175035868,0.608478463487941,0.608478463487941,normal
889,aaaa,aaaa,aaaa,aaaa,aaab,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaab,0.13055954088952654,0.11220253227091305,0.11220253227091305,normal
890,aaaa,aaab,aaaa,aaab,aabb,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aabb,0.5230769230769231,0.06829268292682927,0.06829268292682927,anomaly
891,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
892,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
893,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
894,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
895,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
896,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
897,aaab,aabb,aaab,aabb,abba,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abba,0.3076923076923077,0.1609467455621302,0.1609467455621302,normal
898,aabb,abba,aabb,abba,bbab,seen,,,aabb -> abba,0.3076923076923077,abba -> bbab,0.32653061224489793,0.10047095761381475,0.10047095761381475,normal
899,abba,bbab,abba,bbab,babb,seen,,,abba -> bbab,0.32653061224489793,bbab -> babb,0.6233766233766234,0.20355155049032597,0.20355155049032597,normal
900,bbab,babb,bbab,babb,abba,seen,,,bbab -> babb,0.6233766233766234,babb -> abba,0.189873417721519,0.11836265000821963,0.11836265000821963,normal
901,babb,abba,babb,abba,bbaa,seen,,,babb -> abba,0.189873417721519,abba -> bbaa,0.673469387755102,0.12787393438388014,0.12787393438388014,normal
902,abba,bbaa,abba,bbaa,baab,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baab,0.29245283018867924,0.19695802849441663,0.19695802849441663,normal
903,bbaa,baab,bbaa,baab,aaba,seen,,,bbaa -> baab,0.29245283018867924,baab -> aaba,0.23636363636363636,0.06912521440823327,0.06912521440823327,anomaly
904,baab,aaba,baab,aaba,abaa,seen,,,baab -> aaba,0.23636363636363636,aaba -> abaa,0.7941176470588235,0.18770053475935827,0.18770053475935827,normal
905,aaba,abaa,aaba,abaa,baaa,seen,,,aaba -> abaa,0.7941176470588235,abaa -> baaa,0.8676470588235294,0.6890138408304498,0.6890138408304498,normal
906,abaa,baaa,abaa,baaa,aaab,seen,,,abaa -> baaa,0.8676470588235294,baaa -> aaab,0.27007299270072993,0.23432803778445685,0.23432803778445685,normal
907,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
908,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
909,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
910,abbb,bbbb,abbb,bbbb,bbba,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbba,0.20229007633587787,0.10596146855688841,0.10596146855688841,normal
911,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
912,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
913,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
914,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
915,aaab,aabb,aaab,aabb,abba,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abba,0.3076923076923077,0.1609467455621302,0.1609467455621302,normal
916,aabb,abba,aabb,abba,bbaa,seen,,,aabb -> abba,0.3076923076923077,abba -> bbaa,0.673469387755102,0.20722135007849293,0.20722135007849293,normal
917,abba,bbaa,abba,bbaa,baab,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baab,0.29245283018867924,0.19695802849441663,0.19695802849441663,normal
918,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
919,baab,aabb,baab,aabb,abba,seen,,,baab -> aabb,0.6,aabb -> abba,0.3076923076923077,0.18461538461538463,0.18461538461538463,normal
920,aabb,abba,aabb,abba,bbab,seen,,,aabb -> abba,0.3076923076923077,abba -> bbab,0.32653061224489793,0.10047095761381475,0.10047095761381475,normal
921,abba,bbab,abba,bbab,baba,seen,,,abba -> bbab,0.32653061224489793,bbab -> baba,0.16883116883116883,0.055128544924463285,0.055128544924463285,anomaly
922,bbab,baba,bbab,baba,abab,seen,,,bbab -> baba,0.16883116883116883,baba -> abab,0.59375,0.1002435064935065,0.1002435064935065,normal
923,baba,abab,baba,abab,babb,seen,,,baba -> abab,0.59375,abab -> babb,0.5833333333333334,0.3463541666666667,0.3463541666666667,normal
924,abab,babb,abab,babb,abba,seen,,,abab -> babb,0.5833333333333334,babb -> abba,0.189873417721519,0.1107594936708861,0.1107594936708861,normal
925,babb,abba,babb,abba,bbaa,seen,,,babb -> abba,0.189873417721519,abba -> bbaa,0.673469387755102,0.12787393438388014,0.12787393438388014,normal
926,abba,bbaa,abba,bbaa,baaa,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baaa,0.660377358490566,0.444743935309973,0.444743935309973,normal
927,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
928,baaa,aaaa,baaa,aaaa,aaaa,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaaa,0.8593974175035868,0.608478463487941,0.608478463487941,normal
929,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
930,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
931,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
932,aaaa,aaaa,aaaa,aaaa,aaab,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaab,0.13055954088952654,0.11220253227091305,0.11220253227091305,normal
933,aaaa,aaab,aaaa,aaab,aabb,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aabb,0.5230769230769231,0.06829268292682927,0.06829268292682927,anomaly
934,aaab,aabb,aaab,aabb,abbc,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbc,0.1346153846153846,0.07041420118343196,0.07041420118343196,anomaly
935,aabb,abbc,aabb,abbc,bbcb,seen,,,aabb -> abbc,0.1346153846153846,abbc -> bbcb,0.47058823529411764,0.06334841628959276,0.06334841628959276,anomaly
936,abbc,bbcb,abbc,bbcb,bcba,seen,,,abbc -> bbcb,0.47058823529411764,bbcb -> bcba,0.14516129032258066,0.0683111954459203,0.0683111954459203,anomaly
937,bbcb,bcba,bbcb,bcba,cbaa,seen,,,bbcb -> bcba,0.14516129032258066,bcba -> cbaa,0.5217391304347826,0.07573632538569425,0.07573632538569425,anomaly
938,bcba,cbaa,bcba,cbaa,baaa,seen,,,bcba -> cbaa,0.5217391304347826,cbaa -> baaa,0.32,0.16695652173913042,0.16695652173913042,normal
939,cbaa,baaa,cbaa,baaa,aaab,seen,,,cbaa -> baaa,0.32,baaa -> aaab,0.27007299270072993,0.08642335766423358,0.08642335766423358,anomaly
940,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
941,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
942,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
943,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
944,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
945,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
946,baaa,aaab,baaa,aaab,aaba,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aaba,0.4230769230769231,0.11426165075800113,0.11426165075800113,normal
947,aaab,aaba,aaab,aaba,abaa,seen,,,aaab -> aaba,0.4230769230769231,aaba -> abaa,0.7941176470588235,0.335972850678733,0.335972850678733,normal
948,aaba,abaa,aaba,abaa,baaa,seen,,,aaba -> abaa,0.7941176470588235,abaa -> baaa,0.8676470588235294,0.6890138408304498,0.6890138408304498,normal
949,abaa,baaa,abaa,baaa,aaaa,seen,,,abaa -> baaa,0.8676470588235294,baaa -> aaaa,0.708029197080292,0.6143194504079005,0.6143194504079005,normal
950,baaa,aaaa,baaa,aaaa,aaaa,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaaa,0.8593974175035868,0.608478463487941,0.608478463487941,normal
951,aaaa,aaaa,aaaa,aaaa,aaab,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaab,0.13055954088952654,0.11220253227091305,0.11220253227091305,normal
952,aaaa,aaab,aaaa,aaab,aabb,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aabb,0.5230769230769231,0.06829268292682927,0.06829268292682927,anomaly
953,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
954,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
955,abbb,bbbb,abbb,bbbb,bbbb,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbbb,0.6030534351145038,0.31588513267902585,0.31588513267902585,normal
956,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
957,bbbb,bbbb,bbbb,bbbb,bbba,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbba,0.20229007633587787,0.12199172542392635,0.12199172542392635,normal
958,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
959,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
960,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
961,baaa,aaaa,baaa,aaaa,aaaa,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaaa,0.8593974175035868,0.608478463487941,0.608478463487941,normal
962,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
963,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
964,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
965,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
966,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
967,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
968,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
969,aaaa,aaaa,aaaa,aaaa,aaaa,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaaa,0.8593974175035868,0.7385639212118342,0.7385639212118342,normal
970,aaaa,aaaa,aaaa,aaaa,aaab,seen,,,aaaa -> aaaa,0.8593974175035868,aaaa -> aaab,0.13055954088952654,0.11220253227091305,0.11220253227091305,normal
971,aaaa,aaab,aaaa,aaab,aabb,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aabb,0.5230769230769231,0.06829268292682927,0.06829268292682927,anomaly
972,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
